timestamp_ms,ax,ay,az,gx,gy,gz,current_raw,label
74644,-7.9930,1.1923,10.1359,-0.1540,-0.0701,2.3310,2947,critical
74654,-11.4551,12.9730,-13.9989,0.0320,0.3198,-0.5918,2960,critical
74664,-10.9642,-11.5975,9.2237,0.4421,-0.9292,-2.8213,2962,critical
74674,-10.9511,-7.0318,-14.6777,-0.5428,0.4759,0.4767,2946,critical
74684,-8.8550,-5.8790,5.6982,-0.2361,-0.9233,1.9537,2946,critical
74694,-14.0085,12.7922,-9.1877,0.5537,1.4115,0.4170,2942,critical
74704,-10.0401,6.9348,-1.0127,0.2129,-1.1874,-2.5159,2951,critical
74714,-17.0874,-5.3750,-8.4503,-0.1839,1.4317,0.0064,2955,critical
74724,-8.2456,-6.2680,-0.8823,-0.2595,-1.2939,1.4349,2946,critical
74734,-2.8635,12.6569,11.0564,-0.3272,0.9705,1.7437,2957,critical
74744,-12.5624,10.6973,-9.9216,-0.0967,-0.5327,-1.4674,2948,critical
74754,6.1208,-21.9381,16.3249,0.3850,0.7168,-1.5961,2958,critical
74764,-15.1062,-5.5330,-13.9510,0.0000,-0.6590,0.8545,2959,critical
74774,-7.9140,-0.9780,9.3577,-0.1588,-0.1593,2.3097,2943,critical
74784,-10.7667,13.1765,-13.5560,0.0783,0.4615,-0.4871,2956,critical
74794,-11.5401,-7.9703,7.7405,0.3730,-1.0072,-2.8647,2962,critical
74804,-10.2711,-6.5422,-14.2934,-0.5505,0.6070,0.4445,2955,critical
74814,-8.4587,-6.1316,5.3355,-0.2358,-0.9992,1.9017,2965,critical
74824,-13.8959,12.3960,-8.4743,0.5686,1.4362,0.5092,2948,critical
74834,-9.6822,7.1611,-1.6700,0.1828,-1.1794,-2.4435,2972,critical
74844,-17.5483,-6.0633,-7.3717,-0.1170,1.4581,-0.0602,2943,critical
74854,-8.7173,-6.0585,-2.0087,-0.2417,-1.2985,1.3755,2969,critical
74864,-2.1045,11.1737,8.8047,-0.2022,1.2193,1.4951,2953,critical
74874,-10.0616,9.9671,-7.9428,-0.0693,-0.7032,-1.6502,2961,critical
74884,4.2162,-20.7134,13.3237,0.2337,1.0054,-1.2220,2951,critical
74894,-13.9331,-5.0817,-12.3445,0.0250,-0.8412,0.9332,2955,critical
74904,-7.7608,3.9780,10.8804,-0.1567,0.0075,2.3164,2952,critical
74914,-12.2559,12.6007,-14.3927,-0.0109,0.1828,-0.6904,2955,critical
74924,-9.6223,-14.5915,11.2623,0.5161,-0.7994,-2.7547,2951,critical
74934,-11.7795,-7.3921,-14.9638,-0.5119,0.3421,0.5121,2949,critical
74944,-9.2081,-5.5653,6.0334,-0.2340,-0.8684,1.9905,2955,critical
74954,-13.7391,13.0209,-9.8450,0.5292,1.3558,0.3208,2955,critical
74964,-10.1179,6.7433,-0.3687,0.2411,-1.1690,-2.5674,2944,critical
74974,-16.3213,-5.1128,-9.2249,-0.2406,1.3933,0.0586,2954,critical
74984,-7.9104,-6.4236,-0.0108,-0.2555,-1.2945,1.4778,2954,critical
74994,-3.6739,10.0808,5.1380,-0.0349,1.3880,1.2625,2945,critical
75004,-7.9092,9.3470,-6.2261,-0.0224,-0.8553,-1.8037,2950,critical
75014,-1.1277,-18.3647,9.5864,0.0962,1.2164,-0.9369,2948,critical
75024,-12.6043,-4.7764,-10.6135,0.0261,-0.9859,1.0166,2949,critical
75034,-7.4699,8.8801,11.6550,-0.2196,0.1466,2.2708,2948,critical
75044,-13.7367,12.3337,-14.4921,-0.0474,-0.0336,-0.8905,2951,critical
75054,-5.5605,-18.3516,14.8728,0.6286,-0.4434,-2.5551,2945,critical
75064,-13.8074,-7.4567,-15.5767,-0.3941,0.0663,0.5910,2954,critical
75074,-9.5026,-5.0039,6.8402,-0.2332,-0.7147,2.0755,2945,critical
75084,-12.4163,13.5236,-10.7548,0.4644,1.2169,0.1697,2947,critical
75094,-9.5636,6.2812,1.0511,0.2715,-1.1290,-2.6740,2947,critical
75104,-14.3137,-5.0889,-10.9571,-0.3712,1.3027,0.1324,2947,critical
75114,-7.3801,-6.5781,1.6029,-0.2587,-1.2654,1.5671,2951,critical
75124,-6.4272,9.7887,1.4820,0.1540,1.4677,1.0853,2947,critical
75134,-6.8893,8.8155,-5.0278,0.0117,-0.9739,-1.9409,2960,critical
75144,-6.3901,-15.9310,5.4253,-0.0173,1.3456,-0.7205,2962,critical
75154,-11.3377,-4.5981,-8.9124,-0.0125,-1.1141,1.0904,2939,critical
75164,-6.8594,11.9219,11.9902,-0.3003,0.3408,2.1821,2967,critical
75174,-14.4011,12.1697,-13.8947,-0.0714,-0.1945,-1.0325,2956,critical
75184,-2.4624,-19.2973,16.5595,0.6443,-0.1018,-2.3665,2961,critical
75194,-14.8991,-7.1527,-15.5910,-0.2673,-0.1322,0.6536,2956,critical
75204,-9.2273,-4.6615,7.3215,-0.2246,-0.5830,2.1282,2941,critical
75214,-11.0612,13.8217,-10.9750,0.3973,1.0645,0.0344,2953,critical
75224,-9.6678,5.5486,1.9285,0.2814,-1.1010,-2.7576,2968,critical
75234,-12.4115,-5.2924,-12.1171,-0.4509,1.1890,0.2073,2928,critical
75244,-7.1886,-6.7145,2.7354,-0.2553,-1.2268,1.6369,2964,critical
75254,-8.6898,10.0006,-1.0714,0.3008,1.4799,0.9571,2965,critical
75264,-6.7971,8.3629,-4.2784,0.0384,-1.0485,-2.0470,2952,critical
75274,-10.2508,-13.7906,1.9668,-0.0671,1.4085,-0.5745,2951,critical
75284,-10.6722,-4.6160,-7.5693,-0.0506,-1.1623,1.1447,2956,critical
75294,-5.7820,13.4794,12.3936,-0.3563,0.5169,2.0800,2947,critical
75304,-14.6920,11.8130,-13.0508,-0.0847,-0.2968,-1.1626,2956,critical
75314,0.5124,-19.9796,17.5675,0.5977,0.1652,-2.1759,2944,critical
75324,-15.5013,-6.5972,-15.3839,-0.1783,-0.3080,0.7104,2954,critical
75334,-8.5054,-4.2820,7.9607,-0.2089,-0.4541,2.1909,2952,critical
75344,-10.2843,13.9510,-11.5616,0.3243,0.9190,-0.0821,2958,critical
75354,-10.4902,3.8523,3.2202,0.2843,-1.0746,-2.8173,2967,critical
75364,-11.0337,-5.5641,-12.6869,-0.4938,1.0701,0.2691,2955,critical
75374,-7.3155,-6.7205,3.6224,-0.2526,-1.1759,1.6928,2957,critical
75384,-10.3705,10.5105,-3.1568,0.4106,1.4722,0.8532,2947,critical
75394,-7.2413,8.0206,-3.6428,0.0637,-1.0957,-2.1488,2947,critical
75404,-13.1693,-11.8848,-0.4944,-0.0767,1.4528,-0.4346,2948,critical
75414,-10.2364,-4.8303,-6.2872,-0.0994,-1.2215,1.1868,2952,critical
75424,-4.9704,13.6781,12.2439,-0.3677,0.6808,1.9801,2952,critical
75434,-14.3796,11.5472,-12.2643,-0.0925,-0.3861,-1.2566,2951,critical
75444,2.8120,-20.8523,18.1277,0.5399,0.3645,-2.0134,2954,critical
75454,-15.5982,-6.2357,-15.1230,-0.1082,-0.4221,0.7517,2950,critical
75464,-7.8997,-3.8810,8.2157,-0.1916,-0.3637,2.2287,2947,critical
75474,-9.9958,13.9295,-12.0261,0.2579,0.7946,-0.1935,2959,critical
75484,-11.4503,1.3611,4.4688,0.2854,-1.0525,-2.8578,2938,critical
75494,-10.2304,-5.6958,-13.1286,-0.5193,0.9545,0.3256,2943,critical
75504,-7.4879,-6.6020,4.1743,-0.2491,-1.1410,1.7405,2948,critical
75514,-11.5760,10.8852,-4.8770,0.4799,1.4621,0.7786,2965,critical
75524,-7.7919,7.7812,-3.1783,0.0885,-1.1295,-2.2207,2959,critical
75534,-14.9614,-10.3932,-2.2278,-0.0807,1.4578,-0.3411,2957,critical
75544,-9.9012,-5.0685,-5.2948,-0.1399,-1.2303,1.2292,2948,critical
75554,-4.2497,13.3046,11.7472,-0.3632,0.8034,1.8818,2950,critical
75564,-13.7631,11.1546,-11.2647,-0.0949,-0.4501,-1.3526,2965,critical
75574,4.6220,-21.5143,17.8332,0.4708,0.5255,-1.8349,2943,critical
75584,-15.5049,-5.8849,-14.7998,-0.0533,-0.5399,0.7847,2951,critical
75594,-9.1123,-4.7669,7.4579,-0.2241,-0.5780,2.1384,2955,critical
75604,-11.1809,13.8289,-11.0229,0.4045,1.0698,0.0509,2950,critical
75614,-9.5134,5.6575,1.9465,0.2774,-1.0989,-2.7531,2947,critical
75624,-12.6294,-5.3846,-11.9267,-0.4477,1.1946,0.1996,2949,critical
75634,-7.2329,-6.6451,2.5642,-0.2491,-1.2191,1.6292,2935,critical
75644,-8.3617,9.9802,-0.6524,0.2838,1.4738,0.9662,2953,critical
75654,-6.8043,8.4036,-4.3610,0.0349,-1.0373,-2.0408,2949,critical
75664,-9.8653,-14.0384,2.2625,-0.0621,1.4005,-0.5812,2950,critical
75674,-10.7176,-4.5909,-7.6662,-0.0432,-1.1535,1.1365,2960,critical
75684,-6.2513,13.3130,12.1578,-0.3405,0.4663,2.0936,2955,critical
75694,-14.5615,11.8345,-13.1537,-0.0794,-0.2702,-1.1271,2952,critical
75704,-0.3543,-19.8384,17.2287,0.6153,0.1151,-2.2274,2955,critical
75714,-15.3600,-6.8019,-15.5072,-0.1951,-0.2734,0.6939,2940,critical
75724,-8.7329,-4.4293,7.6878,-0.2110,-0.4900,2.1722,2966,critical
75734,-10.3537,13.9211,-11.2611,0.3440,0.9633,-0.0578,2953,critical
75744,-10.2460,4.3586,2.7438,0.2827,-1.0810,-2.8021,2950,critical
75754,-11.3653,-5.4169,-12.5648,-0.4786,1.0970,0.2545,2943,critical
75764,-7.2365,-6.6810,3.4201,-0.2489,-1.1855,1.6771,2947,critical
75774,-9.8234,10.2711,-2.5618,0.3712,1.4751,0.8895,2952,critical
75784,-7.0402,8.1475,-3.7924,0.0549,-1.0848,-2.1176,2957,critical
75794,-12.3708,-12.5169,0.1784,-0.0778,1.4338,-0.4791,2946,critical
75804,-10.4315,-4.7094,-6.6631,-0.0839,-1.1903,1.1730,2949,critical
75814,-5.3067,13.7272,12.2475,-0.3640,0.6182,2.0134,2953,critical
75824,-14.4873,11.6598,-12.5660,-0.0893,-0.3531,-1.2271,2954,critical
75834,2.1428,-20.6033,18.0583,0.5628,0.3011,-2.0680,2952,critical
75844,-15.5551,-6.3446,-15.1756,-0.1279,-0.3938,0.7368,2940,critical
75854,-8.0589,-4.0462,8.1618,-0.2084,-0.4029,2.2180,2949,critical
75864,-10.0975,14.0013,-11.7687,0.2851,0.8394,-0.1455,2949,critical
75874,-11.0792,2.5726,3.8966,0.2870,-1.0595,-2.8456,2949,critical
75884,-10.4830,-5.6527,-12.9215,-0.5119,0.9987,0.2963,2961,critical
75894,-7.3873,-6.7074,3.9325,-0.2473,-1.1551,1.7184,2950,critical
75904,-11.0923,10.7787,-4.1408,0.4549,1.4605,0.8098,2960,critical
75914,-7.5477,7.8326,-3.3519,0.0783,-1.1133,-2.1906,2954,critical
75924,-14.2539,-11.0516,-1.5957,-0.0802,1.4501,-0.3773,2947,critical
75934,-10.0437,-4.8997,-5.6288,-0.1215,-1.2223,1.2087,2953,critical
75944,-4.6424,13.4877,11.9926,-0.3672,0.7474,1.9284,2945,critical
75954,-14.0635,11.4096,-11.7483,-0.0941,-0.4207,-1.3038,2950,critical
75964,3.8750,-21.2809,18.1385,0.5060,0.4458,-1.9297,2954,critical
75974,-15.5515,-6.0609,-14.9003,-0.0807,-0.4700,0.7669,2947,critical
75984,-7.6303,-3.7170,8.3127,-0.1865,-0.3267,2.2404,2961,critical
75994,-10.0844,13.9139,-12.2368,0.2276,0.7514,-0.2244,2946,critical
76004,-11.5436,0.4250,4.8973,0.2878,-1.0475,-2.8655,2955,critical
76014,-10.0545,-5.7138,-13.2016,-0.5217,0.9164,0.3331,2949,critical
76024,-7.5609,-6.6020,4.2808,-0.2419,-1.1261,1.7507,2955,critical
76034,-11.7232,11.0385,-5.2218,0.4871,1.4501,0.7634,2951,critical
76044,-7.8590,7.6806,-2.9939,0.0938,-1.1253,-2.2282,2980,critical
76054,-15.1613,-10.2328,-2.4708,-0.0754,1.4578,-0.3272,2957,critical
76064,-9.8497,-5.0518,-5.1224,-0.1434,-1.2343,1.2212,2929,critical
76074,-4.5107,13.3896,11.5987,-0.3677,0.7959,1.8951,2960,critical
76084,-13.8169,11.2348,-11.2396,-0.0906,-0.4493,-1.3392,2966,critical
76094,4.3922,-21.3766,17.8643,0.4887,0.4972,-1.8722,2947,critical
76104,-15.4630,-5.9161,-14.6549,-0.0671,-0.5076,0.7823,2950,critical
76114,-7.4448,-3.5207,8.3917,-0.1881,-0.2872,2.2423,2943,critical
76124,-10.0724,13.8792,-12.2966,0.2137,0.7008,-0.2385,2956,critical
76134,-11.4622,0.0168,5.1451,0.2832,-1.0317,-2.8685,2956,critical
76144,-10.0365,-5.8239,-13.2794,-0.5265,0.9006,0.3291,2964,critical
76154,-7.5896,-6.5697,4.4281,-0.2380,-1.1048,1.7581,2948,critical
76164,-11.7184,11.0983,-5.2804,0.4831,1.4448,0.7655,2964,critical
76174,-7.8554,7.7273,-2.8264,0.0933,-1.1383,-2.2332,2954,critical
76184,-15.0799,-10.1323,-2.5462,-0.0751,1.4607,-0.3397,2956,critical
76194,-9.8138,-5.1356,-5.0913,-0.1404,-1.2486,1.2175,2946,critical
76204,-4.7896,13.4698,11.5053,-0.3677,0.7943,1.9167,2954,critical
76214,-13.8349,11.3198,-11.4275,-0.0935,-0.4562,-1.3201,2956,critical
76224,3.9205,-21.1564,17.7339,0.5081,0.4818,-1.9111,2968,critical
76234,-15.4881,-6.0142,-14.7351,-0.0767,-0.4908,0.7645,2945,critical
76244,-7.5310,-3.7122,8.2253,-0.1887,-0.3032,2.2351,2939,critical
76254,-10.0365,13.9450,-12.1542,0.2358,0.7378,-0.2084,2958,critical
76264,-11.3557,0.9481,4.5897,0.2803,-1.0288,-2.8586,2954,critical
76274,-10.1382,-5.7150,-13.0915,-0.5081,0.9308,0.3200,2947,critical
76284,-7.5166,-6.5374,4.3958,-0.2395,-1.1175,1.7301,2952,critical
76294,-11.2516,10.7248,-4.7681,0.4525,1.4514,0.7989,2955,critical
76304,-7.6052,7.8458,-2.9916,0.0839,-1.1111,-2.1935,2942,critical
76314,-14.2443,-11.1211,-1.6388,-0.0781,1.4562,-0.3893,2947,critical
76324,-9.9539,-5.0362,-5.6695,-0.1188,-1.2417,1.2063,2934,critical
76334,-5.1344,13.7319,11.7555,-0.3661,0.7362,1.9582,2967,critical
76344,-14.1007,11.4275,-11.8274,-0.0858,-0.4239,-1.2793,2947,critical
76354,2.9616,-20.7996,17.9374,0.5321,0.3914,-1.9921,2927,critical
76364,-15.5611,-6.1399,-14.9135,-0.1162,-0.4434,0.7464,2953,critical
76374,-7.8183,-3.9349,8.1511,-0.1998,-0.3403,2.2191,2938,critical
76384,-10.1694,13.9690,-11.8968,0.2747,0.7930,-0.1479,2951,critical
76394,-10.8529,2.5007,4.0091,0.2787,-1.0408,-2.8458,2938,critical
76404,-10.5165,-5.7018,-12.8760,-0.5063,0.9950,0.2875,2950,critical
76414,-7.4328,-6.6451,4.0809,-0.2411,-1.1415,1.7136,2961,critical
76424,-10.7153,10.5680,-3.8487,0.4223,1.4589,0.8404,2970,critical
76434,-7.3825,7.9667,-3.3112,0.0711,-1.1125,-2.1639,2960,critical
76444,-13.5189,-11.6442,-0.9110,-0.0767,1.4509,-0.4287,2950,critical
76454,-11.7316,-4.6914,-9.4224,0.0016,-1.0682,1.0467,2953,critical
76464,-7.6195,9.9527,11.3186,-0.2374,0.2443,2.2383,2935,critical
76474,-13.7487,12.2607,-14.0791,-0.0594,-0.1300,-0.9316,2954,critical
76484,-4.9500,-18.4102,15.3923,0.6427,-0.3160,-2.5119,2943,critical
76494,-14.1066,-7.3598,-15.6341,-0.3677,0.0040,0.5830,2949,critical
76504,-9.3434,-5.0566,6.9899,-0.2260,-0.6683,2.0813,2944,critical
76514,-12.8198,13.6649,-10.8577,0.4631,1.1844,0.1823,2952,critical
76524,-9.3901,6.1962,1.1504,0.2603,-1.1237,-2.6771,2949,critical
76534,-14.4083,-5.1128,-10.8637,-0.3616,1.3043,0.1199,2939,critical
76544,-7.4364,-6.5182,1.5538,-0.2438,-1.2614,1.5447,2963,critical
76554,-5.3642,9.6833,2.2398,0.0823,1.4533,1.1429,2955,critical
76564,-7.1623,9.0118,-5.1559,0.0083,-0.9499,-1.8953,2954,critical
76574,-4.5035,-16.6720,6.8067,0.0258,1.3166,-0.8066,2948,critical
76584,-11.8321,-4.6711,-9.5421,0.0067,-1.0557,1.0547,2949,critical
76594,-7.4699,10.3729,11.5173,-0.2478,0.2411,2.2433,2945,critical
76604,-13.9941,12.2080,-14.1162,-0.0642,-0.1250,-0.9529,2957,critical
76614,-4.4807,-18.6365,15.5946,0.6456,-0.2880,-2.4837,2947,critical
76624,-14.2730,-7.3287,-15.6437,-0.3515,-0.0242,0.6009,2951,critical
76634,-9.3087,-4.9632,7.1551,-0.2305,-0.6566,2.0848,2940,critical
76644,-12.4522,13.6685,-10.9630,0.4557,1.1719,0.1567,2961,critical
76654,-9.3242,6.1986,1.3420,0.2689,-1.1269,-2.6950,2955,critical
76664,-14.0181,-5.1691,-11.1271,-0.3901,1.2894,0.1324,2934,critical
76674,-7.3394,-6.5996,1.7214,-0.2481,-1.2534,1.5625,2961,critical
76684,-6.0789,9.7480,1.4796,0.1332,1.4647,1.1021,2953,critical
76694,-6.8917,8.8741,-4.8854,0.0155,-0.9729,-1.9377,2961,critical
76704,-6.0789,-15.9813,5.5677,-0.0040,1.3462,-0.7408,2960,critical
76714,-11.4263,-4.6328,-9.0728,-0.0069,-1.0952,1.0789,2956,critical
76724,-7.1742,11.4084,11.6801,-0.2753,0.3056,2.1999,2951,critical
76734,-14.2335,12.1781,-13.9283,-0.0698,-0.1791,-0.9979,2952,critical
76744,-3.3782,-18.9836,16.2506,0.6486,-0.1729,-2.4208,2944,critical
76754,-14.7207,-7.2245,-15.7287,-0.3059,-0.0853,0.6230,2955,critical
76764,-9.2512,-4.8507,7.2437,-0.2230,-0.6075,2.1194,2947,critical
76774,-11.8094,13.8110,-11.0600,0.4247,1.1130,0.0930,2949,critical
76784,-9.3314,5.9053,1.6305,0.2739,-1.1170,-2.7312,2951,critical
76794,-13.1466,-5.2517,-11.6646,-0.4205,1.2321,0.1713,2941,critical
76804,-7.2580,-6.6427,2.2757,-0.2473,-1.2324,1.6004,2941,critical
76814,-7.2903,9.8150,0.1580,0.2108,1.4794,1.0317,2959,critical
76824,-6.7792,8.6191,-4.5442,0.0237,-1.0131,-1.9942,2952,critical
76834,-8.3007,-14.9075,3.7816,-0.0386,1.3805,-0.6523,2957,critical
76844,-11.1235,-4.5454,-8.3809,-0.0240,-1.1247,1.1090,2961,critical
76854,-6.6978,12.7312,12.0368,-0.3158,0.3933,2.1504,2948,critical
76864,-14.5951,12.0536,-13.5009,-0.0786,-0.2326,-1.0797,2948,critical
76874,-1.5634,-19.5307,16.8779,0.6352,-0.0077,-2.3081,2956,critical
76884,-15.1445,-6.9994,-15.6078,-0.2411,-0.1951,0.6683,2957,critical
76894,-8.9759,-4.5873,7.6279,-0.2265,-0.5454,2.1538,2953,critical
76904,-10.9068,13.9199,-11.2156,0.3794,1.0261,0.0080,2965,critical
76914,-9.8485,5.2960,2.2529,0.2843,-1.1002,-2.7757,2956,critical
76924,-11.9973,-5.3474,-12.2523,-0.4676,1.1612,0.2204,2954,critical
76934,-7.1922,-6.7433,2.9963,-0.2542,-1.2135,1.6433,2949,critical
76944,-8.8873,10.0592,-1.4760,0.3139,1.4839,0.9457,2958,critical
76954,-6.8259,8.3151,-4.0785,0.0456,-1.0682,-2.0797,2954,critical
76964,-11.0684,-13.3465,1.2857,-0.0746,1.4226,-0.5335,2954,critical
76974,-10.6267,-4.6160,-7.2808,-0.0655,-1.1748,1.1564,2955,critical
76984,-5.7221,13.4841,12.3732,-0.3536,0.5454,2.0598,2953,critical
76994,-14.6250,11.8776,-12.8664,-0.0879,-0.3219,-1.1812,2954,critical
77004,1.1337,-20.3316,17.8679,0.5838,0.2124,-2.1421,2954,critical
77014,-15.5240,-6.5577,-15.3923,-0.1514,-0.3293,0.7173,2949,critical
77024,-8.3701,-4.2832,7.9799,-0.2049,-0.4450,2.1970,2947,critical
77034,-10.1622,14.0288,-11.6657,0.3062,0.8982,-0.1116,2960,critical
77044,-10.8793,3.2860,3.4668,0.2846,-1.0762,-2.8338,2961,critical
77054,-10.7560,-5.5294,-12.7288,-0.5052,1.0344,0.2854,2952,critical
77064,-7.3562,-6.6667,3.7397,-0.2515,-1.1759,1.7078,2943,critical
77074,-10.7164,10.6183,-3.6667,0.4306,1.4754,0.8364,2945,critical
77084,-7.3418,7.9284,-3.5398,0.0749,-1.1143,-2.1730,2947,critical
77094,-13.9522,-11.3569,-1.1169,-0.0791,1.4528,-0.4032,2948,critical
77104,-10.1718,-4.8794,-5.9233,-0.1135,-1.2215,1.1985,2960,critical
77114,-4.6400,13.5655,12.2044,-0.3672,0.7309,1.9489,2949,critical
77124,-14.2383,11.4251,-11.9028,-0.0983,-0.4114,-1.3081,2942,critical
77134,4.0450,-21.4485,18.3109,0.5025,0.4349,-1.9257,2962,critical
77144,-15.5647,-6.0430,-14.9578,-0.0733,-0.4748,0.7762,2950,critical
77154,-7.6662,-3.6129,8.4815,-0.1924,-0.3285,2.2449,2942,critical
77164,-10.0197,13.9079,-12.3457,0.2196,0.7301,-0.2443,2958,critical
77174,-11.7100,-0.3304,5.2493,0.2947,-1.0552,-2.8783,2960,critical
77184,-9.9790,-5.8682,-13.4027,-0.5383,0.8913,0.3480,2964,critical
77194,-7.6866,-6.5553,4.4197,-0.2499,-1.1202,1.7853,2949,critical
77204,-12.4187,11.4994,-5.9987,0.5300,1.4607,0.7080,2951,critical
77214,-8.3210,7.5070,-2.9113,0.1095,-1.1487,-2.2841,2962,critical
77224,-16.2099,-8.9555,-3.7445,-0.0722,1.4650,-0.2478,2952,critical
77234,-9.6055,-5.3331,-4.3634,-0.1724,-1.2564,1.2609,2957,critical
77244,-3.3830,12.8377,11.1654,-0.3411,0.9300,1.7821,2949,critical
77254,-12.9814,10.8661,-10.1957,-0.1034,-0.5121,-1.4384,2945,critical
77264,5.9592,-21.9572,16.8576,0.4101,0.6686,-1.6651,2950,critical
77274,-15.2104,-5.5988,-14.1354,-0.0112,-0.6254,0.8324,2955,critical
77284,-7.6770,-1.9836,8.9950,-0.1601,-0.1865,2.2966,2950,critical
77294,-10.4495,13.4746,-13.2004,0.1090,0.5273,-0.4239,2951,critical
77304,-10.5489,4.0163,2.9676,0.2878,-1.0864,-2.8162,2968,critical
77314,-11.1067,-5.4863,-12.6653,-0.4935,1.0749,0.2721,2953,critical
77324,-7.3203,-6.6607,3.4872,-0.2531,-1.1871,1.6918,2960,critical
77334,-10.4256,10.5333,-3.1544,0.4189,1.4727,0.8484,2959,critical
77344,-7.2496,7.8913,-3.7996,0.0621,-1.0893,-2.1458,2948,critical
77354,-13.2998,-11.8441,-0.5974,-0.0797,1.4464,-0.4237,2952,critical
77364,-10.1897,-4.8243,-6.2094,-0.1015,-1.2124,1.1999,2944,critical
77374,-4.6651,13.6493,12.3086,-0.3712,0.6941,1.9689,2949,critical
77384,-14.3066,11.4156,-12.0823,-0.0991,-0.3885,-1.2873,2952,critical
77394,3.5338,-21.1396,18.2438,0.5177,0.4040,-1.9622,2952,critical
77404,-15.5587,-6.0873,-15.0176,-0.0914,-0.4658,0.7650,2941,critical
77414,-7.7931,-3.7194,8.3318,-0.1908,-0.3400,2.2378,2949,critical
77424,-9.9443,13.9558,-12.2032,0.2340,0.7573,-0.2289,2941,critical
77434,-11.7208,0.2095,4.9225,0.2950,-1.0555,-2.8722,2953,critical
77444,-9.9611,-5.7437,-13.2495,-0.5316,0.9065,0.3453,2956,critical
77454,-7.6519,-6.5948,4.3311,-0.2502,-1.1215,1.7624,2949,critical
77464,-12.1206,11.3449,-5.6850,0.5121,1.4538,0.7282,2956,critical
77474,-8.1391,7.5657,-3.0299,0.1018,-1.1413,-2.2625,2954,critical
77484,-15.8161,-9.4511,-3.3339,-0.0733,1.4647,-0.2739,2955,critical
77494,-9.7492,-5.2122,-4.7142,-0.1628,-1.2465,1.2510,2954,critical
77504,-3.6679,12.9454,11.3557,-0.3451,0.8847,1.8133,2962,critical
77514,-13.2794,10.8864,-10.5345,-0.1026,-0.4858,-1.4061,2954,critical
77524,5.4660,-21.7944,17.1652,0.4309,0.6161,-1.7323,2953,critical
77534,-15.3480,-5.7126,-14.4251,-0.0306,-0.5852,0.8132,2957,critical
77544,-7.5860,-2.7019,8.7736,-0.1673,-0.2252,2.2817,2950,critical
77554,-10.2268,13.5967,-12.9538,0.1404,0.5862,-0.3706,2945,critical
77564,-11.6191,-4.0546,6.4679,0.3158,-1.0232,-2.8786,2960,critical
77574,-9.8497,-6.0525,-13.8540,-0.5396,0.7480,0.3933,2961,critical
77584,-8.0349,-6.3422,4.8746,-0.2364,-1.0581,1.8242,2947,critical
77594,-13.0316,11.8154,-7.2472,0.5508,1.4386,0.6384,2952,critical
77604,-8.8478,7.3334,-2.3583,0.1380,-1.1556,-2.3382,2969,critical
77614,-16.9450,-7.7979,-5.1296,-0.0794,1.4677,-0.1828,2950,critical
77624,-9.3446,-5.5581,-3.6500,-0.1998,-1.2726,1.2899,2955,critical
77634,-3.0742,12.4822,10.4519,-0.3160,1.0051,1.7221,2951,critical
77644,-12.2727,10.5500,-9.4176,-0.0917,-0.5548,-1.4845,2968,critical
77654,6.0442,-21.7310,16.0447,0.3784,0.7384,-1.5769,2956,critical
77664,-15.0164,-5.4899,-13.7834,-0.0125,-0.6662,0.8434,2912,critical
77674,-7.5250,-1.6939,9.0968,-0.1615,-0.1487,2.3012,2957,critical
77684,-10.5165,13.4027,-13.2112,0.0967,0.4764,-0.4383,2947,critical
77694,-11.5879,-6.3135,7.1335,0.3432,-0.9955,-2.8741,2953,critical
77704,-10.0688,-6.3327,-14.1509,-0.5446,0.6670,0.4109,2957,critical
77714,-8.2325,-6.3123,5.2230,-0.2305,-1.0150,1.8482,2953,critical
77724,-13.5009,12.0716,-7.8590,0.5585,1.4325,0.5974,2959,critical
77734,-9.1842,7.2568,-2.0099,0.1519,-1.1682,-2.3768,2944,critical
77744,-17.2766,-7.1611,-6.0190,-0.0871,1.4639,-0.1439,2945,critical
77754,-9.1674,-5.6755,-3.1412,-0.2078,-1.2894,1.3091,2947,critical
77764,-3.0742,12.1769,9.8617,-0.2955,1.0666,1.6752,2962,critical
77774,-11.9028,10.4686,-8.9783,-0.0869,-0.5993,-1.5092,2934,critical
77784,6.0298,-21.6867,15.4893,0.3632,0.7858,-1.5378,2955,critical
77794,-14.9470,-5.4995,-13.5608,-0.0080,-0.6853,0.8492,2945,critical
77804,-7.4711,-1.4461,9.1255,-0.1543,-0.1159,2.3102,2958,critical
77814,-10.6410,13.3106,-13.4219,0.0797,0.4541,-0.4562,2964,critical
77824,-11.5209,-6.8079,7.3310,0.3424,-0.9907,-2.8679,2953,critical
77834,-10.0736,-6.2896,-14.0911,-0.5380,0.6510,0.4088,2937,critical
77844,-8.2516,-6.2034,5.2613,-0.2292,-1.0086,1.8439,2941,critical
77854,-13.4554,11.9770,-7.8901,0.5545,1.4264,0.6099,2944,critical
77864,-9.0956,7.3131,-1.9345,0.1487,-1.1599,-2.3630,2938,critical
77874,-17.1592,-7.4029,-5.7078,-0.0850,1.4578,-0.1687,2974,critical
77884,-9.2141,-5.6539,-3.3208,-0.1998,-1.2873,1.2950,2958,critical
77894,-3.3962,12.4463,9.9503,-0.3171,1.0320,1.7208,2961,critical
77904,-12.2715,10.6087,-9.2895,-0.0839,-0.5830,-1.4789,2948,critical
